provincename,cityName,confirmedCount,deadCount,dt
新疆,第九师,4,0,2020-02-01
广东,肇庆,7,0,2020-02-01
新疆,吐鲁番,1,0,2020-02-01
新疆,第七师,1,0,2020-02-01
新疆,第八师,1,0,2020-02-01
新疆,阿克苏,1,0,2020-02-01
青海,西宁,9,0,2020-02-01
湖北,随州,384,3,2020-02-01
广东,梅州,6,0,2020-02-01
广东,清远,6,0,2020-02-01
广东,揭阳,6,0,2020-02-01
广东,韶关,5,0,2020-02-01
广东,汕尾,4,0,2020-02-01
广东,茂名,3,0,2020-02-01
广东,江门,3,0,2020-02-01
广东,潮州,3,0,2020-02-01
广东,河源,1,0,2020-02-01
河南,信阳,88,0,2020-02-01
湖北,宜昌,353,1,2020-02-01
河南,南阳,75,2,2020-02-01
河南,郑州,65,0,2020-02-01
河南,驻马店,46,0,2020-02-01
河南,周口,40,0,2020-02-01
河南,商丘,36,0,2020-02-01
河南,安阳,24,0,2020-02-01
河南,新乡,21,0,2020-02-01
河南,漯河,16,0,2020-02-01
河南,平顶山,14,0,2020-02-01
河南,许昌,13,0,2020-02-01
湖北,荆州,333,4,2020-02-01
河南,开封,11,0,2020-02-01
河南,鹤壁,8,0,2020-02-01
河南,永城,8,0,2020-02-01
河南,洛阳,7,0,2020-02-01
河南,三门峡,7,0,2020-02-01
河南,焦作,7,0,2020-02-01
河南,濮阳,3,0,2020-02-01
河南,长垣,2,0,2020-02-01
河南,滑县,1,0,2020-02-01
河南,邓州,1,0,2020-02-01
湖北,荆门,329,7,2020-02-01
河南,未知地区,0,0,2020-02-01
湖南,长沙,112,0,2020-02-01
湖南,岳阳,53,0,2020-02-01
湖南,邵阳,49,0,2020-02-01
湖南,常德,42,0,2020-02-01
湖南,怀化,31,0,2020-02-01
湖南,衡阳,30,0,2020-02-01
湖南,娄底,29,0,2020-02-01
湖南,益阳,27,0,2020-02-01
湖南,株洲,25,0,2020-02-01
湖北,鄂州,278,13,2020-02-01
湖南,永州,22,0,2020-02-01
湖南,郴州,18,0,2020-02-01
湖南,湘潭,16,0,2020-02-01
湖南,湘西自治州,6,0,2020-02-01
湖南,张家界,3,0,2020-02-01
安徽,合肥,59,0,2020-02-01
安徽,阜阳,59,0,2020-02-01
安徽,安庆,43,0,2020-02-01
安徽,亳州,30,0,2020-02-01
安徽,马鞍山,27,0,2020-02-01
湖北,黄石,252,2,2020-02-01
安徽,蚌埠,26,0,2020-02-01
安徽,铜陵,16,0,2020-02-01
安徽,芜湖,16,0,2020-02-01
安徽,宿州,14,0,2020-02-01
安徽,六安,13,0,2020-02-01
安徽,黄山,9,0,2020-02-01
安徽,滁州,6,0,2020-02-01
安徽,池州,6,0,2020-02-01
安徽,淮北,6,0,2020-02-01
安徽,淮南,6,0,2020-02-01
湖北,武汉,5142,265,2020-02-02
湖北,黄冈,1246,17,2020-02-02
湖北,咸宁,296,0,2020-02-02
江西,南昌,103,0,2020-02-02
江西,九江,64,0,2020-02-02
江西,新余,50,0,2020-02-02
江西,宜春,36,0,2020-02-02
江西,赣州,35,0,2020-02-02
江西,上饶,32,0,2020-02-02
江西,抚州,29,0,2020-02-02
江西,萍乡,18,0,2020-02-02
江西,吉安,13,0,2020-02-02
江西,鹰潭,8,0,2020-02-02
湖北,十堰,256,0,2020-02-02
江西,景德镇,3,0,2020-02-02
重庆,万州区,49,1,2020-02-02
重庆,云阳县,18,0,2020-02-02
重庆,开州区,17,0,2020-02-02
重庆,江北区,16,0,2020-02-02
重庆,忠县,15,0,2020-02-02
重庆,九龙坡区,13,1,2020-02-02
重庆,渝北区,12,0,2020-02-02
重庆,垫江县,12,0,2020-02-02
重庆,两江新区,12,0,2020-02-02
湖北,仙桃,169,3,2020-02-02
重庆,长寿区,11,0,2020-02-02
重庆,巫溪县,11,0,2020-02-02
重庆,石柱县,10,0,2020-02-02
重庆,合川区,9,0,2020-02-02
重庆,奉节县,9,0,2020-02-02
重庆,渝中区,9,0,2020-02-02
重庆,璧山区,8,0,2020-02-02
重庆,铜梁区,7,0,2020-02-02
重庆,巫山县,7,0,2020-02-02
重庆,大渡口区,6,0,2020-02-02
湖北,天门,115,10,2020-02-02
重庆,南岸区,6,0,2020-02-02
重庆,綦江区,5,0,2020-02-02
重庆,大足区,5,0,2020-02-02
重庆,丰都县,5,0,2020-02-02
重庆,荣昌区,4,0,2020-02-02
重庆,江津区,3,0,2020-02-02
重庆,永川区,3,0,2020-02-02
重庆,潼南区,3,0,2020-02-02
重庆,梁平区,3,0,2020-02-02
重庆,涪陵区,2,0,2020-02-02
湖北,恩施州,111,0,2020-02-02
重庆,巴南区,2,0,2020-02-02
重庆,黔江区,2,0,2020-02-02
重庆,沙坪坝区,2,0,2020-02-02
重庆,城口县,1,0,2020-02-02
重庆,秀山县,1,0,2020-02-02
重庆,武隆区,1,0,2020-02-02
重庆,高新区,1,0,2020-02-02
江苏,苏州,44,0,2020-02-02
江苏,南京,40,0,2020-02-02
江苏,徐州,36,0,2020-02-02
湖北,潜江,35,1,2020-02-02
江苏,无锡,23,0,2020-02-02
江苏,泰州,21,0,2020-02-02
江苏,南通,19,0,2020-02-02
江苏,淮安,18,0,2020-02-02
江苏,常州,15,0,2020-02-02
江苏,盐城,15,0,2020-02-02
江苏,连云港,14,0,2020-02-02
江苏,扬州,14,0,2020-02-02
江苏,宿迁,9,0,2020-02-02
江苏,镇江,3,0,2020-02-02
湖北,神农架林区,7,0,2020-02-02
四川,成都,77,1,2020-02-02
四川,南充,26,0,2020-02-02
四川,广安,21,0,2020-02-02
四川,绵阳,17,0,2020-02-02
四川,内江,12,0,2020-02-02
四川,巴中,12,0,2020-02-02
四川,达州,11,0,2020-02-02
四川,德阳,10,0,2020-02-02
四川,攀枝花,10,0,2020-02-02
四川,自贡,9,0,2020-02-02
浙江,温州,291,0,2020-02-02
四川,泸州,7,0,2020-02-02
四川,宜宾,7,0,2020-02-02
四川,甘孜州,6,0,2020-02-02
四川,凉山州,6,0,2020-02-02
四川,遂宁,5,0,2020-02-02
四川,雅安,5,0,2020-02-02
四川,广元,5,0,2020-02-02
四川,眉山,3,0,2020-02-02
四川,乐山,2,0,2020-02-02
四川,资阳,2,0,2020-02-02
浙江,杭州,118,0,2020-02-02
四川,阿坝州,1,0,2020-02-02
山东,青岛,25,0,2020-02-02
山东,威海,25,0,2020-02-02
山东,临沂,24,0,2020-02-02
山东,济南,22,0,2020-02-02
山东,烟台,22,0,2020-02-02
山东,德州,19,0,2020-02-02
山东,济宁,18,0,2020-02-02
山东,枣庄,15,0,2020-02-02
山东,潍坊,13,0,2020-02-02
浙江,台州,109,0,2020-02-02
山东,日照,12,0,2020-02-02
山东,淄博,12,0,2020-02-02
山东,泰安,11,0,2020-02-02
山东,滨州,10,0,2020-02-02
山东,聊城,9,0,2020-02-02
山东,菏泽,9,0,2020-02-02
上海,外地来沪人员,76,1,2020-02-02
上海,浦东新区,39,0,2020-02-02
上海,宝山区,10,0,2020-02-02
上海,静安区,9,0,2020-02-02
湖北,孝感,918,14,2020-02-02
浙江,宁波,75,0,2020-02-02
上海,闵行区,9,0,2020-02-02
上海,长宁区,7,0,2020-02-02
上海,徐汇区,7,0,2020-02-02
上海,松江区,7,0,2020-02-02
上海,虹口区,5,0,2020-02-02
上海,黄浦区,5,0,2020-02-02
上海,奉贤区,5,0,2020-02-02
上海,杨浦区,4,0,2020-02-02
上海,普陀区,4,0,2020-02-02
上海,青浦区,2,0,2020-02-02
浙江,金华,36,0,2020-02-02
上海,嘉定区,2,0,2020-02-02
上海,金山区,1,0,2020-02-02
上海,崇明区,1,0,2020-02-02
北京,海淀区,41,0,2020-02-02
北京,朝阳区,35,0,2020-02-02
北京,大兴区,22,0,2020-02-02
北京,西城区,22,0,2020-02-02
北京,丰台区,16,0,2020-02-02
北京,通州区,13,0,2020-02-02
北京,昌平区,12,0,2020-02-02
浙江,绍兴,30,0,2020-02-02
北京,外地来京人员,11,0,2020-02-02
北京,顺义区,6,0,2020-02-02
北京,石景山区,5,0,2020-02-02
北京,东城区,3,0,2020-02-02
北京,门头沟区,2,0,2020-02-02
北京,房山区,2,0,2020-02-02
北京,怀柔区,1,0,2020-02-02
北京,待明确地区,0,1,2020-02-02
福建,福州,44,0,2020-02-02
福建,泉州,29,0,2020-02-02
浙江,嘉兴,19,0,2020-02-02
福建,莆田,27,0,2020-02-02
福建,厦门,18,0,2020-02-02
福建,漳州,12,0,2020-02-02
福建,三明,11,0,2020-02-02
福建,宁德,9,0,2020-02-02
福建,南平,8,0,2020-02-02
福建,龙岩,1,0,2020-02-02
陕西,西安,55,0,2020-02-02
陕西,安康,17,0,2020-02-02
陕西,汉中,15,0,2020-02-02
浙江,丽水,16,0,2020-02-02
陕西,咸阳,9,0,2020-02-02
陕西,宝鸡,8,0,2020-02-02
陕西,延安,7,0,2020-02-02
陕西,铜川,7,0,2020-02-02
陕西,渭南,6,0,2020-02-02
陕西,商洛,2,0,2020-02-02
陕西,榆林,1,0,2020-02-02
陕西,韩城,1,0,2020-02-02
广西,北海,26,0,2020-02-02
广西,桂林,24,0,2020-02-02
浙江,衢州,14,0,2020-02-02
广西,南宁,22,0,2020-02-02
广西,柳州,14,0,2020-02-02
广西,防城港,9,0,2020-02-02
广西,玉林,8,0,2020-02-02
广西,河池,6,0,2020-02-02
广西,梧州,5,0,2020-02-02
广西,贵港,5,0,2020-02-02
广西,贺州,4,0,2020-02-02
广西,百色,2,0,2020-02-02
广西,钦州,2,0,2020-02-02
浙江,湖州,9,0,2020-02-02
黑龙江,哈尔滨,45,0,2020-02-02
黑龙江,绥化,16,2,2020-02-02
黑龙江,大庆,11,0,2020-02-02
黑龙江,佳木斯,11,0,2020-02-02
黑龙江,牡丹江,8,0,2020-02-02
黑龙江,双鸭山,7,0,2020-02-02
黑龙江,七台河,7,0,2020-02-02
黑龙江,鸡西,6,0,2020-02-02
黑龙江,齐齐哈尔,3,0,2020-02-02
黑龙江,大兴安岭,2,0,2020-02-02
浙江,舟山,7,0,2020-02-02
黑龙江,鹤岗,1,0,2020-02-02
黑龙江,黑河,1,0,2020-02-02
河北,沧州,19,1,2020-02-02
河北,石家庄,16,0,2020-02-02
河北,邢台,14,0,2020-02-02
河北,保定,13,0,2020-02-02
河北,廊坊,12,0,2020-02-02
河北,邯郸,11,0,2020-02-02
河北,唐山,11,0,2020-02-02
河北,张家口,9,0,2020-02-02
广东,深圳,226,0,2020-02-02
河北,衡水,4,0,2020-02-02
河北,承德,2,0,2020-02-02
河北,秦皇岛,2,0,2020-02-02
云南,昆明,31,0,2020-02-02
云南,西双版纳,12,0,2020-02-02
云南,玉溪,11,0,2020-02-02
云南,保山,8,0,2020-02-02
云南,昭通,8,0,2020-02-02
云南,丽江,7,0,2020-02-02
云南,大理,7,0,2020-02-02
广东,广州,189,0,2020-02-02
云南,曲靖,5,0,2020-02-02
云南,红河,5,0,2020-02-02
云南,普洱,4,0,2020-02-02
云南,德宏,4,0,2020-02-02
云南,楚雄,2,0,2020-02-02
云南,临沧,1,0,2020-02-02
海南,三亚,17,0,2020-02-02
海南,海口,13,0,2020-02-02
海南,万宁,8,0,2020-02-02
海南,儋州,7,0,2020-02-02
湖北,襄阳,548,0,2020-02-02
广东,珠海,51,0,2020-02-02
海南,琼海,6,0,2020-02-02
海南,陵水,5,0,2020-02-02
海南,临高,4,0,2020-02-02
海南,昌江,3,0,2020-02-02
海南,澄迈,2,1,2020-02-02
海南,东方,1,0,2020-02-02
海南,琼中,1,0,2020-02-02
海南,定安,1,0,2020-02-02
海南,乐东,1,0,2020-02-02
海南,文昌,1,0,2020-02-02
广东,佛山,43,0,2020-02-02
辽宁,沈阳,17,0,2020-02-02
辽宁,大连,12,0,2020-02-02
辽宁,锦州,7,0,2020-02-02
辽宁,盘锦,6,0,2020-02-02
辽宁,朝阳,6,0,2020-02-02
辽宁,丹东,6,0,2020-02-02
辽宁,葫芦岛,5,0,2020-02-02
辽宁,本溪,3,0,2020-02-02
辽宁,阜新,3,0,2020-02-02
辽宁,铁岭,2,0,2020-02-02
广东,东莞,31,0,2020-02-02
辽宁,辽阳,2,0,2020-02-02
辽宁,营口,1,0,2020-02-02
山西,晋中,15,0,2020-02-02
山西,运城,13,0,2020-02-02
山西,大同,9,0,2020-02-02
山西,太原,6,0,2020-02-02
山西,晋城,6,0,2020-02-02
山西,吕梁,5,0,2020-02-02
山西,长治,3,0,2020-02-02
山西,朔州,3,0,2020-02-02
广东,惠州,28,0,2020-02-02
山西,忻州,3,0,2020-02-02
山西,阳泉,2,0,2020-02-02
山西,临汾,1,0,2020-02-02
甘肃,兰州,26,0,2020-02-02
甘肃,天水,8,0,2020-02-02
甘肃,陇南,4,0,2020-02-02
甘肃,临夏,3,0,2020-02-02
甘肃,定西,3,0,2020-02-02
甘肃,张掖,2,0,2020-02-02
甘肃,白银,1,0,2020-02-02
广东,中山,25,0,2020-02-02
甘肃,金昌,1,0,2020-02-02
甘肃,平凉,1,0,2020-02-02
甘肃,甘南,1,0,2020-02-02
甘肃,庆阳,1,0,2020-02-02
天津,河北区,9,0,2020-02-02
天津,河东区,9,0,2020-02-02
天津,宝坻区,5,0,2020-02-02
天津,和平区,4,0,2020-02-02
天津,外地来津人员,4,0,2020-02-02
天津,河西区,3,0,2020-02-02
广东,汕头,17,0,2020-02-02
天津,东丽区,3,0,2020-02-02
天津,宁河区,3,0,2020-02-02
天津,滨海新区,2,0,2020-02-02
天津,南开区,2,0,2020-02-02
天津,西青区,2,0,2020-02-02
天津,红桥区,2,0,2020-02-02
贵州,六盘水,9,0,2020-02-02
贵州,遵义,8,0,2020-02-02
贵州,贵阳,7,0,2020-02-02
贵州,铜仁,6,0,2020-02-02
广东,湛江,14,0,2020-02-02
贵州,黔南州,5,0,2020-02-02
贵州,黔东南州,4,0,2020-02-02
贵州,毕节,4,0,2020-02-02
贵州,安顺,2,0,2020-02-02
贵州,黔西南州,1,0,2020-02-02
宁夏,银川,19,0,2020-02-02
宁夏,吴忠,7,0,2020-02-02
宁夏,中卫,2,0,2020-02-02
宁夏,固原,2,0,2020-02-02
宁夏,宁东管委会,1,0,2020-02-02
广东,阳江,10,0,2020-02-02
吉林,长春,17,0,2020-02-02
吉林,吉林,4,0,2020-02-02
吉林,四平市,4,0,2020-02-02
吉林,松原,2,0,2020-02-02
吉林,延边,2,0,2020-02-02
吉林,公主岭,1,0,2020-02-02
吉林,通化,1,0,2020-02-02
内蒙古,鄂尔多斯,6,0,2020-02-02
内蒙古,包头,5,0,2020-02-02
内蒙古,巴彦淖尔,3,0,2020-02-02
广东,肇庆,7,0,2020-02-02
内蒙古,呼和浩特,2,0,2020-02-02
内蒙古,呼伦贝尔,2,0,2020-02-02
内蒙古,锡林郭勒盟,2,0,2020-02-02
内蒙古,赤峰,2,0,2020-02-02
内蒙古,乌兰察布,2,0,2020-02-02
内蒙古,兴安盟,1,0,2020-02-02
内蒙古,通辽,1,0,2020-02-02
内蒙古,乌海,1,0,2020-02-02
新疆,乌鲁木齐,10,0,2020-02-02
新疆,伊犁州,6,0,2020-02-02
广东,梅州,7,0,2020-02-02
新疆,第九师,4,0,2020-02-02
新疆,吐鲁番,1,0,2020-02-02
新疆,第七师,1,0,2020-02-02
新疆,第八师,1,0,2020-02-02
新疆,阿克苏,1,0,2020-02-02
青海,西宁,9,0,2020-02-02
青海,待明确地区,2,0,2020-02-02
西藏,待明确地区,1,0,2020-02-02
湖北,荆州,499,6,2020-02-02
广东,清远,6,0,2020-02-02
广东,揭阳,6,0,2020-02-02
广东,韶关,5,0,2020-02-02
广东,汕尾,5,0,2020-02-02
广东,茂名,4,0,2020-02-02
广东,江门,4,0,2020-02-02
广东,潮州,4,0,2020-02-02
广东,河源,1,0,2020-02-02
河南,信阳,99,0,2020-02-02
河南,郑州,72,0,2020-02-02
湖北,随州,458,5,2020-02-02
河南,南阳,70,2,2020-02-02
河南,驻马店,58,0,2020-02-02
河南,周口,47,0,2020-02-02
河南,商丘,42,0,2020-02-02
河南,安阳,28,0,2020-02-02
河南,新乡,25,0,2020-02-02
河南,漯河,20,0,2020-02-02
河南,平顶山,19,0,2020-02-02
河南,许昌,15,0,2020-02-02
河南,邓州,14,0,2020-02-02
湖北,宜昌,392,1,2020-02-02
河南,开封,11,0,2020-02-02
河南,鹤壁,8,0,2020-02-02
河南,焦作,8,0,2020-02-02
河南,永城,8,0,2020-02-02
河南,洛阳,7,0,2020-02-02
河南,三门峡,7,0,2020-02-02
河南,濮阳,3,0,2020-02-02
河南,长垣,2,0,2020-02-02
河南,济源,2,0,2020-02-02
河南,滑县,1,0,2020-02-02
湖北,荆门,345,11,2020-02-02
湖南,长沙,125,0,2020-02-02
湖南,岳阳,70,0,2020-02-02
湖南,邵阳,51,0,2020-02-02
湖南,常德,45,0,2020-02-02
湖南,娄底,35,0,2020-02-02
湖南,怀化,32,0,2020-02-02
湖南,衡阳,32,0,2020-02-02
湖南,益阳,30,0,2020-02-02
湖南,株洲,26,0,2020-02-02
湖南,永州,26,0,2020-02-02
湖北,黄石,334,2,2020-02-02
湖南,郴州,21,0,2020-02-02
湖南,湘潭,19,0,2020-02-02
湖南,湘西自治州,6,0,2020-02-02
湖南,张家界,3,0,2020-02-02
安徽,合肥,75,0,2020-02-02
安徽,阜阳,65,0,2020-02-02
安徽,安庆,47,0,2020-02-02
安徽,亳州,39,0,2020-02-02
安徽,蚌埠,37,0,2020-02-02
安徽,马鞍山,28,0,2020-02-02
湖北,鄂州,306,15,2020-02-02
安徽,宿州,21,0,2020-02-02
安徽,六安,20,0,2020-02-02
安徽,铜陵,18,0,2020-02-02
安徽,芜湖,16,0,2020-02-02
安徽,黄山,9,0,2020-02-02
安徽,滁州,8,0,2020-02-02
安徽,淮北,8,0,2020-02-02
安徽,淮南,7,0,2020-02-02
安徽,池州,6,0,2020-02-02
安徽,宣城,4,0,2020-02-02
湖北,武汉,6384,313,2020-02-03
湖北,黄冈,1422,19,2020-02-03
湖北,鄂州,332,18,2020-02-03
江西,宜春,45,0,2020-02-03
江西,赣州,42,0,2020-02-03
江西,抚州,34,0,2020-02-03
江西,萍乡,20,0,2020-02-03
江西,吉安,15,0,2020-02-03
江西,鹰潭,8,0,2020-02-03
江西,景德镇,4,0,2020-02-03
重庆,万州区,56,1,2020-02-03
重庆,开州区,18,0,2020-02-03
重庆,云阳县,18,0,2020-02-03
湖北,十堰,291,0,2020-02-03
重庆,江北区,16,0,2020-02-03
重庆,九龙坡区,15,1,2020-02-03
重庆,忠县,15,0,2020-02-03
重庆,垫江县,13,0,2020-02-03
重庆,两江新区,13,0,2020-02-03
重庆,渝中区,13,0,2020-02-03
重庆,渝北区,12,0,2020-02-03
重庆,长寿区,12,0,2020-02-03
重庆,石柱县,12,0,2020-02-03
重庆,巫溪县,11,0,2020-02-03
湖北,仙桃,188,3,2020-02-03
重庆,綦江区,10,0,2020-02-03
重庆,合川区,9,0,2020-02-03
重庆,奉节县,9,0,2020-02-03
重庆,璧山区,8,0,2020-02-03
重庆,大渡口区,7,0,2020-02-03
重庆,大足区,7,0,2020-02-03
重庆,铜梁区,7,0,2020-02-03
重庆,巫山县,7,0,2020-02-03
重庆,南岸区,7,0,2020-02-03
重庆,荣昌区,7,0,2020-02-03
湖北,恩施州,123,0,2020-02-03
重庆,丰都县,6,0,2020-02-03
重庆,潼南区,4,0,2020-02-03
重庆,巴南区,3,0,2020-02-03
重庆,江津区,3,0,2020-02-03
重庆,永川区,3,0,2020-02-03
重庆,梁平区,3,0,2020-02-03
重庆,涪陵区,2,0,2020-02-03
重庆,城口县,2,0,2020-02-03
重庆,黔江区,2,0,2020-02-03
重庆,沙坪坝区,2,0,2020-02-03
湖北,天门,117,10,2020-02-03
重庆,彭水县,2,0,2020-02-03
重庆,秀山县,1,0,2020-02-03
重庆,武隆区,1,0,2020-02-03
重庆,高新区,1,0,2020-02-03
江苏,苏州,52,0,2020-02-03
江苏,南京,44,0,2020-02-03
江苏,徐州,39,0,2020-02-03
江苏,无锡,25,0,2020-02-03
江苏,泰州,23,0,2020-02-03
江苏,南通,22,0,2020-02-03
湖北,潜江,44,1,2020-02-03
江苏,淮安,22,0,2020-02-03
江苏,常州,19,0,2020-02-03
江苏,连云港,17,0,2020-02-03
江苏,扬州,15,0,2020-02-03
江苏,盐城,15,0,2020-02-03
江苏,宿迁,10,0,2020-02-03
江苏,镇江,5,0,2020-02-03
四川,成都,87,1,2020-02-03
四川,南充,27,0,2020-02-03
四川,广安,24,0,2020-02-03
湖北,神农架林区,10,0,2020-02-03
四川,绵阳,17,0,2020-02-03
四川,内江,15,0,2020-02-03
四川,达州,13,0,2020-02-03
四川,德阳,12,0,2020-02-03
四川,巴中,12,0,2020-02-03
四川,攀枝花,10,0,2020-02-03
四川,自贡,9,0,2020-02-03
四川,泸州,9,0,2020-02-03
四川,甘孜州,8,0,2020-02-03
四川,宜宾,7,0,2020-02-03
浙江,温州,340,0,2020-02-03
四川,凉山州,6,0,2020-02-03
四川,广元,6,0,2020-02-03
四川,遂宁,5,0,2020-02-03
四川,雅安,5,0,2020-02-03
四川,眉山,5,0,2020-02-03
四川,乐山,2,0,2020-02-03
四川,资阳,2,0,2020-02-03
四川,阿坝州,1,0,2020-02-03
山东,青岛,29,0,2020-02-03
山东,临沂,27,0,2020-02-03
浙江,杭州,132,0,2020-02-03
山东,烟台,26,0,2020-02-03
山东,威海,25,0,2020-02-03
山东,济南,25,0,2020-02-03
山东,济宁,21,0,2020-02-03
山东,德州,19,0,2020-02-03
山东,枣庄,16,0,2020-02-03
山东,日照,14,0,2020-02-03
山东,潍坊,13,0,2020-02-03
山东,淄博,12,0,2020-02-03
山东,泰安,12,0,2020-02-03
浙江,台州,115,0,2020-02-03
山东,滨州,11,0,2020-02-03
山东,聊城,10,0,2020-02-03
山东,菏泽,10,0,2020-02-03
北京,海淀区,42,0,2020-02-03
北京,朝阳区,31,0,2020-02-03
北京,大兴区,28,0,2020-02-03
北京,西城区,26,0,2020-02-03
北京,外地来京人员,19,0,2020-02-03
北京,丰台区,17,0,2020-02-03
北京,通州区,13,0,2020-02-03
湖北,孝感,1120,17,2020-02-03
浙江,宁波,102,0,2020-02-03
北京,昌平区,13,0,2020-02-03
北京,石景山区,5,0,2020-02-03
北京,顺义区,5,0,2020-02-03
北京,房山区,4,0,2020-02-03
北京,门头沟区,3,0,2020-02-03
北京,怀柔区,3,0,2020-02-03
北京,东城区,2,0,2020-02-03
北京,延庆区,1,0,2020-02-03
北京,待明确地区,0,1,2020-02-03
上海,外地来沪人员,79,1,2020-02-03
浙江,金华,40,0,2020-02-03
上海,浦东新区,40,0,2020-02-03
上海,徐汇区,11,0,2020-02-03
上海,宝山区,11,0,2020-02-03
上海,闵行区,10,0,2020-02-03
上海,静安区,9,0,2020-02-03
上海,长宁区,8,0,2020-02-03
上海,松江区,7,0,2020-02-03
上海,普陀区,6,0,2020-02-03
上海,虹口区,5,0,2020-02-03
上海,黄浦区,5,0,2020-02-03
浙江,绍兴,30,0,2020-02-03
上海,杨浦区,5,0,2020-02-03
上海,奉贤区,5,0,2020-02-03
上海,嘉定区,3,0,2020-02-03
上海,青浦区,2,0,2020-02-03
上海,金山区,1,0,2020-02-03
上海,崇明区,1,0,2020-02-03
上海,未知地区,0,0,2020-02-03
福建,福州,47,0,2020-02-03
福建,莆田,34,0,2020-02-03
福建,泉州,31,0,2020-02-03
浙江,嘉兴,23,0,2020-02-03
福建,厦门,19,0,2020-02-03
福建,漳州,13,0,2020-02-03
福建,宁德,12,0,2020-02-03
福建,三明,11,0,2020-02-03
福建,南平,11,0,2020-02-03
福建,龙岩,1,0,2020-02-03
黑龙江,哈尔滨,63,0,2020-02-03
黑龙江,绥化,22,2,2020-02-03
黑龙江,双鸭山,12,0,2020-02-03
黑龙江,大庆,11,0,2020-02-03
浙江,丽水,16,0,2020-02-03
黑龙江,佳木斯,11,0,2020-02-03
黑龙江,鸡西,9,0,2020-02-03
黑龙江,牡丹江,8,0,2020-02-03
黑龙江,七台河,8,0,2020-02-03
黑龙江,齐齐哈尔,6,0,2020-02-03
黑龙江,大兴安岭,2,0,2020-02-03
黑龙江,鹤岗,2,0,2020-02-03
黑龙江,黑河,1,0,2020-02-03
陕西,西安,60,0,2020-02-03
陕西,安康,17,0,2020-02-03
浙江,衢州,15,0,2020-02-03
陕西,汉中,16,0,2020-02-03
陕西,咸阳,11,0,2020-02-03
陕西,宝鸡,10,0,2020-02-03
陕西,延安,7,0,2020-02-03
陕西,铜川,7,0,2020-02-03
陕西,渭南,6,0,2020-02-03
陕西,商洛,5,0,2020-02-03
陕西,榆林,1,0,2020-02-03
陕西,韩城,1,0,2020-02-03
陕西,杨凌,1,0,2020-02-03
浙江,湖州,9,0,2020-02-03
广西,南宁,27,0,2020-02-03
广西,北海,27,0,2020-02-03
广西,桂林,24,0,2020-02-03
广西,柳州,15,0,2020-02-03
广西,防城港,11,0,2020-02-03
广西,玉林,8,0,2020-02-03
广西,河池,6,0,2020-02-03
广西,贺州,6,0,2020-02-03
广西,梧州,5,0,2020-02-03
广西,贵港,5,0,2020-02-03
浙江,舟山,7,0,2020-02-03
广西,钦州,3,0,2020-02-03
广西,百色,2,0,2020-02-03
河北,石家庄,21,0,2020-02-03
河北,沧州,20,1,2020-02-03
河北,邢台,16,0,2020-02-03
河北,邯郸,14,0,2020-02-03
河北,保定,13,0,2020-02-03
河北,廊坊,12,0,2020-02-03
河北,唐山,11,0,2020-02-03
河北,张家口,9,0,2020-02-03
广东,深圳,269,0,2020-02-03
河北,衡水,5,0,2020-02-03
河北,承德,3,0,2020-02-03
河北,秦皇岛,2,0,2020-02-03
云南,昆明,34,0,2020-02-03
云南,西双版纳,13,0,2020-02-03
云南,玉溪,12,0,2020-02-03
云南,昭通,9,0,2020-02-03
云南,曲靖,8,0,2020-02-03
云南,保山,8,0,2020-02-03
云南,丽江,7,0,2020-02-03
广东,广州,216,0,2020-02-03
云南,大理,7,0,2020-02-03
云南,红河,5,0,2020-02-03
云南,德宏,5,0,2020-02-03
云南,普洱,4,0,2020-02-03
云南,楚雄,3,0,2020-02-03
云南,临沧,1,0,2020-02-03
云南,文山,1,0,2020-02-03
海南,三亚,18,0,2020-02-03
海南,海口,14,0,2020-02-03
海南,万宁,11,0,2020-02-03
湖北,随州,641,6,2020-02-03
广东,珠海,64,0,2020-02-03
海南,儋州,8,0,2020-02-03
海南,琼海,6,0,2020-02-03
海南,陵水,5,0,2020-02-03
海南,临高,4,0,2020-02-03
海南,澄迈,3,1,2020-02-03
海南,定安,3,0,2020-02-03
海南,昌江,3,0,2020-02-03
海南,东方,1,0,2020-02-03
海南,琼中,1,0,2020-02-03
海南,乐东,1,0,2020-02-03
广东,佛山,46,0,2020-02-03
海南,文昌,1,0,2020-02-03
辽宁,沈阳,15,0,2020-02-03
辽宁,大连,12,0,2020-02-03
辽宁,盘锦,8,0,2020-02-03
辽宁,锦州,7,0,2020-02-03
辽宁,朝阳,6,0,2020-02-03
辽宁,丹东,6,0,2020-02-03
辽宁,葫芦岛,5,0,2020-02-03
辽宁,阜新,5,0,2020-02-03
辽宁,本溪,3,0,2020-02-03
广东,东莞,37,0,2020-02-03
辽宁,铁岭,3,0,2020-02-03
辽宁,辽阳,2,0,2020-02-03
辽宁,营口,1,0,2020-02-03
辽宁,鞍山,1,0,2020-02-03
山西,晋中,19,0,2020-02-03
山西,运城,16,0,2020-02-03
山西,大同,9,0,2020-02-03
山西,晋城,7,0,2020-02-03
山西,太原,6,0,2020-02-03
山西,吕梁,5,0,2020-02-03
广东,中山,31,0,2020-02-03
山西,长治,3,0,2020-02-03
山西,朔州,3,0,2020-02-03
山西,忻州,3,0,2020-02-03
山西,阳泉,2,0,2020-02-03
